X,Y
-0.24622,3.1264
1.3107,3.3961
2.8973,3.6688
4.5137,3.9413
6.1597,4.2094
7.8352,4.4713
9.5401,4.7255
11.274,4.9722
13.038,5.2098
14.83,5.4385
16.652,5.6567
18.502,5.8646
20.381,6.0627
22.289,6.2503
24.225,6.4278
26.189,6.597
28.182,6.7552
30.203,6.9031
32.252,7.042
34.329,7.1733
36.434,7.2979
38.566,7.4167
40.726,7.5304
42.913,7.6396
45.127,7.7446
47.369,7.8459
49.637,7.9437
51.932,8.0385
54.254,8.1304
56.603,8.2198
58.978,8.3068
61.379,8.3917
63.806,8.4744
66.259,8.5552
68.738,8.6341
71.243,8.7113
73.773,8.787
76.329,8.8613
78.909,8.9342
81.515,9.0059
84.145,9.0762
86.8,9.1455
89.48,9.2136
92.184,9.2809
94.913,9.3472
97.665,9.4128
100.44,9.4776
103.24,9.5418
106.06,9.6053
108.91,9.6683
111.78,9.7308
114.67,9.7931
117.59,9.8548
120.53,9.9163
123.49,9.9773
126.47,10.038
129.48,10.098
132.5,10.158
135.55,10.217
138.62,10.275
141.71,10.334
144.83,10.391
147.96,10.449
151.11,10.506
154.29,10.562
157.49,10.619
160.7,10.674
163.94,10.73
167.19,10.784
170.47,10.839
173.76,10.893
177.07,10.947
180.41,11
183.76,11.052
187.13,11.105
190.51,11.157
193.92,11.209
197.34,11.26
200.79,11.312
204.25,11.362
207.72,11.413
211.22,11.463
214.73,11.513
218.25,11.563
221.8,11.613
225.36,11.662
228.93,11.711
232.52,11.76
236.13,11.808
239.75,11.856
243.39,11.904
247.04,11.951
250.71,11.998
254.39,12.044
258.09,12.09
261.8,12.136
265.52,12.181
269.26,12.227
273.01,12.272
276.77,12.316
280.55,12.36
284.33,12.404
288.13,12.448
291.95,12.491
295.77,12.534
299.61,12.577
303.46,12.619
307.32,12.66
311.19,12.702
315.07,12.742
318.96,12.783
322.86,12.822
326.77,12.861
330.69,12.9
334.62,12.938
338.56,12.976
342.51,13.013
346.47,13.049
350.43,13.086
354.41,13.121
358.39,13.156
362.38,13.19
366.38,13.224
370.38,13.256
374.39,13.288
378.41,13.319
382.44,13.349
386.47,13.378
390.51,13.406
394.55,13.433
398.6,13.459
402.65,13.484
406.71,13.508
410.78,13.531
414.84,13.554
418.92,13.574
422.99,13.594
427.07,13.612
431.16,13.63
435.25,13.646
439.34,13.661
443.43,13.674
447.53,13.687
451.62,13.698
455.72,13.708
459.83,13.717
