X,Y
0.98615,0.70189
1.248,0.88809
1.5406,1.096
1.8639,1.3253
2.2179,1.5757
2.6026,1.8468
3.018,2.1377
3.4641,2.4474
3.9407,2.7746
4.4479,3.1175
4.9857,3.474
5.554,3.8417
6.1528,4.2176
6.782,4.5989
7.4417,4.9825
8.1317,5.3653
8.852,5.7444
9.6026,6.1171
10.383,6.481
11.195,6.8342
12.036,7.175
12.907,7.5024
13.808,7.8153
14.74,8.1135
15.701,8.3967
16.692,8.665
17.713,8.9188
18.763,9.1586
19.843,9.3848
20.953,9.5983
22.093,9.7996
23.261,9.9897
24.46,10.169
25.687,10.339
26.944,10.5
28.23,10.652
29.545,10.796
30.889,10.934
32.262,11.065
33.664,11.189
35.094,11.309
36.554,11.423
38.041,11.533
39.558,11.638
41.102,11.739
42.675,11.837
44.277,11.931
45.906,12.022
47.563,12.111
49.248,12.197
50.961,12.28
52.702,12.362
54.47,12.441
56.266,12.518
58.089,12.594
59.939,12.667
61.816,12.739
63.721,12.81
65.652,12.879
67.61,12.947
69.595,13.014
71.606,13.079
73.644,13.144
75.708,13.207
77.798,13.27
79.914,13.332
82.056,13.393
84.224,13.453
86.417,13.513
88.636,13.572
90.88,13.63
93.15,13.688
95.444,13.745
97.764,13.801
100.11,13.857
102.48,13.913
104.87,13.968
107.29,14.024
109.73,14.078
112.2,14.133
114.69,14.188
117.2,14.242
119.74,14.296
122.3,14.35
124.88,14.403
127.49,14.456
130.12,14.509
132.77,14.562
135.45,14.614
138.15,14.665
140.87,14.717
143.61,14.768
146.37,14.819
149.16,14.869
151.97,14.92
154.8,14.97
157.65,15.019
160.52,15.069
163.41,15.118
166.33,15.167
169.26,15.216
172.22,15.265
175.19,15.314
178.18,15.362
181.2,15.41
184.23,15.458
187.29,15.505
190.36,15.552
193.45,15.599
196.56,15.645
199.69,15.691
202.84,15.737
206.01,15.783
209.19,15.828
212.39,15.873
215.61,15.918
218.85,15.962
222.11,16.006
225.38,16.049
228.67,16.093
231.97,16.135
235.29,16.178
238.63,16.221
241.99,16.263
245.36,16.306
248.74,16.348
252.15,16.39
255.56,16.432
259,16.473
262.44,16.515
265.9,16.556
269.38,16.597
272.87,16.638
276.37,16.678
279.89,16.718
283.42,16.757
286.97,16.797
290.53,16.836
294.1,16.875
297.68,16.913
301.28,16.951
304.89,16.989
308.51,17.027
312.14,17.064
315.78,17.101
319.44,17.138
323.1,17.174
326.78,17.209
330.47,17.245
334.17,17.279
337.87,17.314
341.59,17.348
345.32,17.381
349.06,17.414
352.81,17.447
356.56,17.479
360.33,17.512
364.1,17.543
367.88,17.575
371.67,17.606
375.47,17.637
379.28,17.667
383.09,17.697
386.91,17.726
390.74,17.754
394.57,17.782
398.41,17.81
402.26,17.836
406.11,17.862
409.97,17.888
413.83,17.912
417.7,17.936
421.58,17.958
425.45,17.98
429.34,18.001
433.23,18.021
437.12,18.04
441.01,18.058
444.91,18.075
448.82,18.091
452.72,18.106
456.63,18.12
460.54,18.134
464.46,18.146
468.37,18.157
472.29,18.167
476.21,18.176
480.13,18.184
484.06,18.19
487.98,18.194
491.9,18.198
495.83,18.2
499.75,18.202
